system:index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,.geo
00000000000000000928,ctb0033-RO2070,3164.0,3125.0,1996,11,"{""type"":""Point"",""coordinates"":[-65.2591668722331,-10.416112250967403]}"
00000000000000000971,ctb0033-RO2142,3923.0,3781.0,1996,11,"{""type"":""Point"",""coordinates"":[-65.04027851972155,-11.18499950471413]}"
000000000000000009a2,ctb0033-RO2191,3377.0,3318.0,1996,11,"{""type"":""Point"",""coordinates"":[-64.73444661486991,-10.753612691500615]}"
00000000000000000ae6,ctb0033-RO2514,4448.0,4305.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.02527717659256,-12.874998803970119]}"
00000000000000000aea,ctb0033-RO2518,3728.0,3664.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.054720620848464,-12.872501707380188]}"
00000000000000000af6,ctb0033-RO2530,4413.0,4304.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.13194333289203,-12.71250024338044]}"
00000000000000000b6c,ctb0033-RO2649,8579.0,7616.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.55027835732212,-13.43333176507418]}"
00000000000000000bc4,ctb0033-RO2831,3420.0,3373.0,1996,11,"{""type"":""Point"",""coordinates"":[-60.9133314446458,-11.645000369387606]}"
00000000000000000bcc,ctb0033-RO2839,3406.0,3301.0,1996,11,"{""type"":""Point"",""coordinates"":[-60.80833299214031,-11.795276533989785]}"
00000000000000000e38,ctb0033-RO3483,3297.0,3255.0,1996,11,"{""type"":""Point"",""coordinates"":[-62.521943231474296,-10.023055870409308]}"
00000000000000000e4e,ctb0033-RO3505,3375.0,3302.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.97388849829842,-10.881945619818786]}"
00000000000000000e5a,ctb0033-RO3517,3191.0,3153.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.91527807405193,-10.478053623700822]}"
00000000000000000e8f,ctb0033-RO3570,3240.0,3207.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.82722420554954,-9.135275605274556]}"
00000000000000000eba,ctb0033-RO3622,3206.0,3145.0,1996,11,"{""type"":""Point"",""coordinates"":[-62.50277801514659,-11.071109604708068]}"
00000000000000000edd,ctb0033-RO3657,3309.0,3162.0,1996,11,"{""type"":""Point"",""coordinates"":[-62.10250234998297,-11.034165952480269]}"
00000000000000000ef6,ctb0033-RO3682,3225.0,3143.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.631112941218994,-11.462498281472175]}"
00000000000000000f4e,ctb0033-RO3780,3965.0,3821.0,1996,11,"{""type"":""Point"",""coordinates"":[-61.651945861340685,-10.93750155984367]}"
00000000000000000666,ctb0033-RO1021,4018.0,3853.0,1996,12,"{""type"":""Point"",""coordinates"":[-64.23027835426205,-12.184444578429277]}"
00000000000000000691,ctb0033-RO1064,3283.0,3184.0,1996,12,"{""type"":""Point"",""coordinates"":[-63.40277621716778,-11.988056849833413]}"
0000000000000000069c,ctb0033-RO1075,4142.0,3769.0,1996,12,"{""type"":""Point"",""coordinates"":[-63.94666614995973,-12.056388114376414]}"
000000000000000006bd,ctb0033-RO1116,4122.0,3953.0,1996,12,"{""type"":""Point"",""coordinates"":[-62.74305667541151,-12.139166866332586]}"
000000000000000006ce,ctb0033-RO1149,3196.0,3127.0,1996,12,"{""type"":""Point"",""coordinates"":[-63.55638778935794,-10.04527557095863]}"
0000000000000000072d,ctb0033-RO1288,3648.0,3397.0,1996,12,"{""type"":""Point"",""coordinates"":[-63.489166840977234,-12.063611858082997]}"
00000000000000000777,ctb0033-RO1532,3787.0,3706.0,1996,12,"{""type"":""Point"",""coordinates"":[-60.94555736795906,-12.718890135190032]}"
000000000000000007f5,ctb0033-RO1659,4653.0,4165.0,1996,12,"{""type"":""Point"",""coordinates"":[-60.35972067155734,-12.528334910772072]}"
00000000000000000832,ctb0033-RO1722,4495.0,4386.0,1996,12,"{""type"":""Point"",""coordinates"":[-60.377499107457425,-13.374168412297065]}"
00000000000000000897,ctb0033-RO1823,3701.0,3597.0,1996,12,"{""type"":""Point"",""coordinates"":[-60.89777810017137,-12.991390259667162]}"
000000000000000008d9,ctb0033-RO1890,5589.0,4413.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.249721569016714,-13.098609344497266]}"
00000000000000000920,ctb0033-RO2062,3118.0,3096.0,1996,12,"{""type"":""Point"",""coordinates"":[-65.21694364435803,-10.145556294549575]}"
00000000000000000954,ctb0033-RO2113,3224.0,3176.0,1996,12,"{""type"":""Point"",""coordinates"":[-64.65083401101674,-10.333890886642914]}"
0000000000000000095a,ctb0033-RO2119,3780.0,3641.0,1996,12,"{""type"":""Point"",""coordinates"":[-65.07722217194934,-11.614446608969393]}"
000000000000000009a1,ctb0033-RO2190,3941.0,3532.0,1996,12,"{""type"":""Point"",""coordinates"":[-64.73805402762216,-10.751668523441316]}"
00000000000000000a10,ctb0033-RO2300,3980.0,3858.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.53027928909742,-12.301388962656947]}"
00000000000000000ae3,ctb0033-RO2511,4783.0,4685.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.01000029638346,-12.92888704020101]}"
00000000000000000aeb,ctb0033-RO2519,4089.0,4000.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.04999843283287,-12.880278379617396]}"
00000000000000000b20,ctb0033-RO2572,3558.0,3467.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.254167292767,-12.131390194095374]}"
00000000000000000b4a,ctb0033-RO2615,3442.0,3341.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.292778648788776,-12.086665410529314]}"
00000000000000000d2a,ctb0033-RO3213,3284.0,3199.0,1996,12,"{""type"":""Point"",""coordinates"":[-62.17166746642297,-9.95166566254364]}"
00000000000000000da1,ctb0033-RO3332,0.0,0.0,1996,12,"{""type"":""Point"",""coordinates"":[-65.07833248811166,-9.484998441795263]}"
00000000000000000dca,ctb0033-RO3373,3286.0,3206.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.69861035386499,-11.514723273010132]}"
00000000000000000e78,ctb0033-RO3547,3157.0,3148.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.981112242005004,-10.110556810381079]}"
00000000000000000e8c,ctb0033-RO3567,3147.0,3107.0,1996,12,"{""type"":""Point"",""coordinates"":[-62.28972216681294,-10.229168898402737]}"
00000000000000000ed1,ctb0033-RO3645,3681.0,3642.0,1996,12,"{""type"":""Point"",""coordinates"":[-62.37860988721233,-11.413055768991565]}"
00000000000000000f4f,ctb0033-RO3781,3345.0,3303.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.78694514573376,-10.867498132405622]}"
00000000000000000f54,ctb0033-RO3786,3710.0,3672.0,1996,12,"{""type"":""Point"",""coordinates"":[-61.564444921368924,-10.871110004258913]}"
00000000000000000f82,ctb0033-RO3865,4508.0,4395.0,1996,12,"{""type"":""Point"",""coordinates"":[-62.384723314756606,-11.780557041412361]}"
00000000000000000fa4,ctb0033-RO3899,3222.0,3195.0,1996,12,"{""type"":""Point"",""coordinates"":[-64.31861314613082,-9.191665397196434]}"
00000000000000000651,ctb0033-RO0663F,3763.0,3731.0,1996,13,"{""type"":""Point"",""coordinates"":[-62.79227177373839,-11.034148116076056]}"
0000000000000000066d,ctb0033-RO1028,3130.0,3103.0,1996,13,"{""type"":""Point"",""coordinates"":[-63.54388892910513,-11.87472433745903]}"
00000000000000000672,ctb0033-RO1033,3111.0,3081.0,1996,13,"{""type"":""Point"",""coordinates"":[-63.79583259772588,-11.945557157693019]}"
0000000000000000067f,ctb0033-RO1046,3722.0,3543.0,1996,13,"{""type"":""Point"",""coordinates"":[-63.72027758947629,-12.161943954513587]}"
0000000000000000077c,ctb0033-RO1537,4059.0,3891.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.13083301672973,-12.673612423093338]}"
0000000000000000077e,ctb0033-RO1539,3497.0,3439.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.97416696031796,-12.424165851062526]}"
00000000000000000784,ctb0033-RO1545,4138.0,4071.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.91639038796846,-12.355553663153154]}"
0000000000000000079b,ctb0033-RO1568,3508.0,3431.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.464166195532194,-13.001387564228985]}"
0000000000000000079d,ctb0033-RO1570,3517.0,3433.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.44861285105778,-12.979444327944982]}"
000000000000000007b0,ctb0033-RO1588,4320.0,4169.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.35861035539502,-12.530832007362006]}"
000000000000000007ee,ctb0033-RO1652,4009.0,3834.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.49694504737607,-12.486945534793989]}"
000000000000000008aa,ctb0033-RO1842,3896.0,3691.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.30805752675211,-13.160555176331735]}"
000000000000000008e3,ctb0033-RO2000,3328.0,3257.0,1996,13,"{""type"":""Point"",""coordinates"":[-64.44777992634599,-9.523056869286423]}"
00000000000000000912,ctb0033-RO2048,3218.0,3160.0,1996,13,"{""type"":""Point"",""coordinates"":[-65.17749843643924,-10.846665212283922]}"
00000000000000000933,ctb0033-RO2081,4072.0,3769.0,1996,13,"{""type"":""Point"",""coordinates"":[-65.32722167251079,-10.745555095897037]}"
00000000000000000963,ctb0033-RO2128,,,1996,13,"{""type"":""Point"",""coordinates"":[-65.05777603225528,-11.80444444575567]}"
00000000000000000966,ctb0033-RO2131,3385.0,3328.0,1996,13,"{""type"":""Point"",""coordinates"":[-64.87889027529418,-11.753334229481075]}"
0000000000000000098f,ctb0033-RO2172,5604.0,3636.0,1996,13,"{""type"":""Point"",""coordinates"":[-65.17444395221763,-11.044720644673776]}"
00000000000000000a55,ctb0033-RO2369,3459.0,3406.0,1996,13,"{""type"":""Point"",""coordinates"":[-63.190835144097505,-8.939445264310372]}"
00000000000000000a78,ctb0033-RO2404,3599.0,3440.0,1996,13,"{""type"":""Point"",""coordinates"":[-62.050277358445,-12.24194468651346]}"
00000000000000000adb,ctb0033-RO2503,4215.0,4174.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.88833372414018,-12.953331832176001]}"
00000000000000000aec,ctb0033-RO2520,3803.0,3654.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.10972363234272,-13.002497880391298]}"
00000000000000000b11,ctb0033-RO2557,4531.0,4157.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.913612368012174,-12.355553663153154]}"
00000000000000000b26,ctb0033-RO2578,3398.0,3374.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.83805735976259,-12.014998738398331]}"
00000000000000000b41,ctb0033-RO2605,3496.0,3345.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.46666575346895,-12.176944370457381]}"
00000000000000000b45,ctb0033-RO2610,3397.0,3341.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.32694428106028,-12.214164486950489]}"
00000000000000000b5a,ctb0033-RO2631,4277.0,4033.0,1996,13,"{""type"":""Point"",""coordinates"":[-62.38027759100632,-13.085276632347465]}"
00000000000000000b68,ctb0033-RO2645,4759.0,4508.0,1996,13,"{""type"":""Point"",""coordinates"":[-62.04944350654801,-13.258053420865334]}"
00000000000000000b8a,ctb0033-RO2679,3299.0,3179.0,1996,13,"{""type"":""Point"",""coordinates"":[-62.00999829862923,-9.704444181938495]}"
00000000000000000ba7,ctb0033-RO2802,3494.0,3412.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.2961095972757,-11.764999237836888]}"
00000000000000000bc5,ctb0033-RO2832,4156.0,4046.0,1996,13,"{""type"":""Point"",""coordinates"":[-60.92194642788106,-11.681944021615404]}"
00000000000000000c5e,ctb0033-RO3003,4787.0,4032.0,1996,13,"{""type"":""Point"",""coordinates"":[-63.02833212440677,-12.432499910931417]}"
00000000000000000c91,ctb0033-RO3054,3573.0,3464.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.44555636908194,-11.107776792670553]}"
00000000000000000c9a,ctb0033-RO3063,3969.0,3889.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.36444532091977,-11.119999188658047]}"
00000000000000000d13,ctb0033-RO3184,3611.0,3504.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.37472354884795,-11.6894442295873]}"
00000000000000000dda,ctb0033-RO3389,3692.0,3647.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.70333254188059,-11.906664878304865]}"
00000000000000000e2f,ctb0033-RO3474,3352.0,3117.0,1996,13,"{""type"":""Point"",""coordinates"":[-62.83138700817923,-10.068890970137682]}"
00000000000000000e5b,ctb0033-RO3518,3348.0,3303.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.89916734194583,-10.410556211054809]}"
00000000000000000edc,ctb0033-RO3656,3603.0,3500.0,1996,13,"{""type"":""Point"",""coordinates"":[-62.17749997060088,-11.010831476667587]}"
00000000000000000f44,ctb0033-RO3770,3615.0,3562.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.89055681781163,-11.24527763275461]}"
00000000000000000fab,ctb0033-RO3906,3274.0,3173.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.96083225041393,-11.625277765428216]}"
00000000000000000fb1,ctb0033-RO3912,3174.0,3095.0,1996,13,"{""type"":""Point"",""coordinates"":[-61.88444339026734,-11.781390893309357]}"
00000000000000000fb9,ctb0033-RO3920,4093.0,4015.0,1996,13,"{""type"":""Point"",""coordinates"":[-62.08583423024518,-11.944165918164341]}"
00000000000000000652,ctb0033-RO0663G,3556.0,3504.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.79258391081215,-11.033398987099076]}"
0000000000000000066a,ctb0033-RO1025,3305.0,3232.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.80749760608169,-12.175276666663391]}"
0000000000000000066c,ctb0033-RO1027,3474.0,3382.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.54388892910513,-11.843889653674452]}"
000000000000000006a0,ctb0033-RO1079,3330.0,3231.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.85166500201607,-12.153333430379382]}"
000000000000000006a5,ctb0033-RO1086,3442.0,3281.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.96166656590353,-12.142221350554195]}"
000000000000000006c1,ctb0033-RO1120,3245.0,3159.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.14638682479674,-11.7538871580117]}"
000000000000000006e4,ctb0033-RO1214,3560.0,3422.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.189167440303514,-11.76277860551227]}"
00000000000000000706,ctb0033-RO1249,4299.0,3517.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.12861284799772,-12.200555310535373]}"
0000000000000000074e,ctb0033-RO1371,0.0,0.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.42777839677446,-10.040276918677717]}"
00000000000000000767,ctb0033-RO1515,3573.0,3438.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.4697222354448,-12.897499427885803]}"
00000000000000000776,ctb0033-RO1531,3392.0,3344.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.96333134475808,-12.719166599455344]}"
0000000000000000077f,ctb0033-RO1540,3337.0,3308.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.94027779231178,-12.416665643090631]}"
0000000000000000078f,ctb0033-RO1556,4364.0,4213.0,1996,14,"{""type"":""Point"",""coordinates"":[-59.86805573030334,-12.417775959252936]}"
0000000000000000079f,ctb0033-RO1572,3480.0,3405.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.403888067491714,-12.944721308041796]}"
000000000000000007aa,ctb0033-RO1583,3426.0,3344.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.44555390773512,-13.000000783801367]}"
000000000000000007b6,ctb0033-RO1594,0.0,0.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.69777849972223,-12.206387814713281]}"
000000000000000007d0,ctb0033-RO1621,3918.0,3791.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.730276428199744,-12.985000367857573]}"
000000000000000008b3,ctb0033-RO1851,3828.0,3762.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.15805582866102,-13.000277248066679]}"
000000000000000008e6,ctb0033-RO2004,3398.0,3311.0,1996,14,"{""type"":""Point"",""coordinates"":[-65.26944510016129,-10.741943224043748]}"
00000000000000000930,ctb0033-RO2078,3221.0,3161.0,1996,14,"{""type"":""Point"",""coordinates"":[-65.2383339521114,-10.17583359070247]}"
000000000000000009a4,ctb0033-RO2193,3388.0,3303.0,1996,14,"{""type"":""Point"",""coordinates"":[-64.9066660157561,-10.838888540046714]}"
00000000000000000a08,ctb0033-RO2292,4083.0,4054.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.7177755701927,-12.448887107302829]}"
00000000000000000a17,ctb0033-RO2307,3591.0,3406.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.88083151841406,-12.473055435012503]}"
00000000000000000a56,ctb0033-RO2370,3982.0,3900.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.2211124402504,-8.918331420822307]}"
00000000000000000a6d,ctb0033-RO2393,3539.0,3448.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.57861194900831,-8.624721911958165]}"
00000000000000000a6e,ctb0033-RO2394,3947.0,3854.0,1996,14,"{""type"":""Point"",""coordinates"":[-63.67999852966051,-8.595831396232887]}"
00000000000000000a77,ctb0033-RO2403,4860.0,4277.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.04694640995808,-12.241110834616464]}"
00000000000000000af9,ctb0033-RO2533,3399.0,3342.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.381666369188174,-12.901387764004411]}"
00000000000000000b49,ctb0033-RO2614,3348.0,3285.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.283334272757585,-12.086665410529314]}"
00000000000000000b4c,ctb0033-RO2617,3920.0,3826.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.41833355715066,-12.095275934663515]}"
00000000000000000b55,ctb0033-RO2626,4172.0,3983.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.55833395517147,-13.054446407663939]}"
00000000000000000b56,ctb0033-RO2627,3755.0,3598.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.559444271333774,-13.04611234779505]}"
00000000000000000bea,ctb0033-RO2869,3409.0,3290.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.67777943149752,-11.784721841796278]}"
00000000000000000c0d,ctb0033-RO2922,3744.0,3721.0,1996,14,"{""type"":""Point"",""coordinates"":[-65.2922221883423,-9.810276486340978]}"
00000000000000000c65,ctb0033-RO3010,5564.0,3516.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.89500054380768,-12.355553663153154]}"
00000000000000000c79,ctb0033-RO3030,3528.0,3408.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.615557598990335,-12.091111134279599]}"
00000000000000000cf9,ctb0033-RO3158,4168.0,4064.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.95083248450529,-11.200557308289602]}"
00000000000000000d1a,ctb0033-RO3191,5146.0,5074.0,1996,14,"{""type"":""Point"",""coordinates"":[-60.27166680305495,-11.456665777294265]}"
00000000000000000d3c,ctb0033-RO3231,3785.0,3694.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.075279538051674,-9.082778608572337]}"
00000000000000000dce,ctb0033-RO3377,3153.0,3081.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.53722210943763,-11.689720693852616]}"
00000000000000000e49,ctb0033-RO3500,3298.0,3187.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.18972236658836,-10.763057067531811]}"
00000000000000000e65,ctb0033-RO3528,3382.0,3335.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.053612766032984,-10.488055387363698]}"
00000000000000000ea9,ctb0033-RO3605,4907.0,4100.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.8233338716767,-10.961112499921663]}"
00000000000000000eb0,ctb0033-RO3612,3615.0,3536.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.93777670021339,-11.053612092174344]}"
00000000000000000eb1,ctb0033-RO3613,3222.0,3189.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.8827781478202,-11.105832624611251]}"
00000000000000000ebc,ctb0033-RO3624,3168.0,3094.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.37749957105003,-11.015000736152558]}"
00000000000000000ee4,ctb0033-RO3664,3236.0,3176.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.119442474885005,-11.241389296636005]}"
00000000000000000eed,ctb0033-RO3673,3117.0,3081.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.22110997890357,-11.426112016876056]}"
00000000000000000efa,ctb0033-RO3686,3211.0,3154.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.972778182136125,-11.1938909522147]}"
00000000000000000f3d,ctb0033-RO3763,3829.0,3803.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.700554521924296,-11.302220353207115]}"
00000000000000000f58,ctb0033-RO3790,3349.0,3304.0,1996,14,"{""type"":""Point"",""coordinates"":[-61.85611026217375,-10.9030550042058]}"
00000000000000000f60,ctb0033-RO3798,3270.0,3206.0,1996,14,"{""type"":""Point"",""coordinates"":[-62.9047213841042,-11.139445328352124]}"
